mach,alpha,beta,lift,drag,pitch,side,yaw,roll
4.8,0,2,-0.01568,0.04505,-0.00256,-0.01856,-0.0019,0.00036
4.8,1,2,0.00196,0.04473,-0.00202,-0.01849,-0.00186,0.0003
4.8,5,2,0.07855,0.04982,0.00065,-0.0186,-0.00195,0.00006
4.8,8,2,0.1437,0.06274,0.00256,-0.01848,-0.00211,-0.00024
4.8,10,2,0.19132,0.07662,0.00373,-0.01854,-0.00244,-0.00045
4.8,12,2,0.24155,0.09519,0.00472,-0.01807,-0.00268,-0.00072
4.8,15,2,0.32289,0.13238,0.00592,-0.01836,-0.00332,-0.00094
4.8,16,2,-0.07736,0.08251,-0.00721,-0.00645,0.0005,-0.00012
4.8,17,2,0.03417,0.08233,-0.01645,-0.00641,0.00046,-0.00026
4.8,19,2,0.31395,0.10949,-0.03636,-0.00408,0.0002,-0.00062
4.8,20,2,0.489,0.14945,-0.04828,-0.00415,0.00001,-0.00076
4.8,21,2,0.50504,0.24479,0.00567,-0.01207,-0.00432,-0.00073
4.8,22,2,0.53705,0.26878,0.00545,-0.01204,-0.00443,-0.00073
4.8,23,2,0.57009,0.29472,0.00503,-0.01179,-0.00452,-0.00072
4.8,24,2,0.60281,0.32196,0.00436,-0.0119,-0.00469,-0.00078
4.8,25,2,0.63676,0.35123,0.0037,-0.02378,-0.00468,-0.0009
4.8,26,2,0.66964,0.38161,0.003,-0.02489,-0.00477,-0.00113
4.8,27,2,0.70389,0.41429,0.00249,-0.01101,-0.00491,-0.0012
4.8,28,2,0.73751,0.44833,0.00136,-0.0106,-0.00508,-0.00134
4.8,29,2,0.77145,0.48432,0.00039,-0.01015,-0.0052,-0.00149
4.8,30,2,0.80435,0.52163,-0.00045,-0.00939,-0.00526,-0.0016
5,-5,2,-0.10795,0.05911,-0.00584,-0.02044,-0.00201,0.00047
5,-2,2,-0.04906,0.04608,-0.00394,-0.01724,-0.00175,0.00041
5,0,2,-0.01592,0.04426,-0.00252,-0.01675,-0.00188,0.00037
5,1,2,0.00125,0.04394,-0.00192,-0.01679,-0.00187,0.00032
5,5,2,0.07547,0.0489,0.00096,-0.0166,-0.00195,0.00005
5,8,2,0.13939,0.06163,0.00284,-0.01607,-0.00211,-0.00025
5,10,2,0.18592,0.07534,0.00405,-0.01563,-0.00235,-0.00051
5,12,2,0.23531,0.09368,0.00505,-0.01472,-0.0027,-0.00072
5,15,2,0.31577,0.13045,0.00625,-0.01359,-0.00319,-0.00086
5,16,2,0.34426,0.14538,0.00638,-0.0134,-0.00341,-0.00085
5,17,2,0.37379,0.16176,0.00654,-0.01306,-0.00365,-0.0008
5,18,2,0.40338,0.17941,0.00638,-0.01286,-0.00388,-0.00075
5,19,2,0.43408,0.1987,0.00654,-0.01246,-0.00401,-0.00066
5,20,2,0.46514,0.21949,0.00646,-0.01224,-0.00417,-0.00064
5,21,2,0.49679,0.24185,0.00625,-0.01218,-0.00435,-0.00064
5,22,2,0.52925,0.26576,0.00577,-0.01208,-0.00445,-0.00065
5,23,2,0.56244,0.29155,0.0054,-0.01186,-0.00454,-0.0007
5,24,2,0.59533,0.31868,0.00484,-0.01184,-0.00464,-0.00087
5,25,2,0.62838,0.34731,0.00397,-0.01194,-0.00481,-0.00102
5,26,2,0.66305,0.37823,0.00346,-0.01159,-0.00485,-0.00113
5,27,2,0.69711,0.41065,0.00255,-0.01145,-0.005,-0.0013
5,28,2,0.73032,0.44427,0.0017,-0.01109,-0.00506,-0.00141
5,29,2,0.76335,0.4796,0.00093,-0.01029,-0.00508,-0.00151
5,30,2,0.79616,0.51654,0.00019,-0.00974,-0.00517,-0.00163
5.2,-5,2,-0.0998,0.05604,-0.00578,-0.01941,-0.00161,0.00052
5.2,-5,2,-0.0997,0.05602,-0.00573,-0.01944,-0.00162,0.00052
5.2,-2,2,-0.04801,0.04525,-0.00395,-0.01715,-0.00171,0.00041
5.2,-2,2,-0.04806,0.04526,-0.00396,-0.01713,-0.0017,0.00042
5.2,0,2,-0.01615,0.04358,-0.00244,-0.01662,-0.00182,0.00038
5.2,2,2,0.01753,0.04347,-0.00104,-0.01667,-0.00185,0.00026
5.2,5,2,0.07267,0.04809,0.00117,-0.01647,-0.00194,0.00005
5.2,8,2,0.1351,0.06059,0.00307,-0.01576,-0.00204,-0.00026
5.2,10,2,0.18094,0.07415,0.00428,-0.01524,-0.00233,-0.00051
5.2,12,2,0.22951,0.09232,0.00535,-0.01464,-0.0027,-0.0007
5.2,15,2,0.30915,0.12868,0.00637,-0.01339,-0.00319,-0.00077
5.2,16,2,0.33737,0.14341,0.00658,-0.01309,-0.00341,-0.00074
5.2,17,2,0.36686,0.15977,0.00686,-0.01286,-0.00364,-0.00068
5.2,18,2,0.3964,0.17734,0.00698,-0.01279,-0.00393,-0.00063
5.2,19,2,0.42668,0.19642,0.00692,-0.01249,-0.00406,-0.00063
5.2,20,2,0.45793,0.21709,0.00669,-0.01242,-0.0043,-0.00058
5.2,21,2,0.49017,0.23945,0.0065,-0.01225,-0.00446,-0.00059
5.2,22,2,0.52196,0.26301,0.00598,-0.01214,-0.00448,-0.00067
5.2,23,2,0.55489,0.28842,0.00576,-0.01221,-0.00462,-0.00083
5.2,24,2,0.58757,0.31511,0.00506,-0.01203,-0.0046,-0.00095
5.2,25,2,0.62182,0.3441,0.00443,-0.012,-0.00468,-0.00109
5.2,26,2,0.65604,0.3748,0.00387,-0.01185,-0.00471,-0.00125
5.2,27,2,0.68888,0.40631,0.00309,-0.01143,-0.00478,-0.00132
5.2,28,2,0.72197,0.43971,0.00244,-0.01104,-0.00488,-0.00143
5.2,29,2,0.75566,0.47489,0.00129,-0.0108,-0.00503,-0.00149
5.2,30,2,0.78984,0.51235,0.00013,-0.01016,-0.00509,-0.00156
5.4,-2,2,-0.04687,0.04435,-0.00424,-0.01736,-0.00174,0.00045
5.4,0,2,-0.01629,0.04297,-0.00241,-0.01651,-0.00175,0.0004
5.4,1,2,-0.00026,0.04269,-0.00171,-0.01647,-0.00178,0.00034
5.4,2,2,0.01633,0.04285,-0.00094,-0.01646,-0.00179,0.00026
5.4,5,2,0.07005,0.04734,0.00126,-0.01618,-0.00191,0.00003
5.4,8,2,0.13142,0.05965,0.00328,-0.01558,-0.002,-0.00029
5.4,10,2,0.17608,0.07309,0.00447,-0.01505,-0.00231,-0.00051
5.4,12,2,0.22425,0.09113,0.00559,-0.01436,-0.00266,-0.00066
5.4,15,2,0.30317,0.12712,0.00666,-0.01319,-0.0032,-0.00067
5.4,16,2,0.33112,0.14174,0.00685,-0.01294,-0.00345,-0.00063
5.4,17,2,0.36007,0.15783,0.00707,-0.01275,-0.00369,-0.00059
5.4,18,2,0.38983,0.17537,0.00725,-0.01264,-0.00396,-0.00057
5.4,19,2,0.42041,0.19437,0.00716,-0.01243,-0.00415,-0.00055
5.4,20,2,0.45135,0.21481,0.00697,-0.01239,-0.00435,-0.00056
5.4,21,2,0.4826,0.23662,0.00684,-0.01234,-0.00448,-0.00064
5.4,22,2,0.51476,0.26008,0.00652,-0.01255,-0.00449,-0.00074
5.4,23,2,0.54688,0.28502,0.00631,-0.01271,-0.00464,-0.0009
5.4,24,2,0.58119,0.31236,0.00573,-0.01244,-0.00454,-0.00103
5.4,25,2,0.61451,0.34076,0.00506,-0.01241,-0.0046,-0.00115
5.4,26,2,0.64772,0.37059,0.00441,-0.01211,-0.00465,-0.00126
5.4,27,2,0.68226,0.40268,0.00355,-0.01173,-0.0047,-0.00135
5.4,28,2,0.71653,0.43651,0.00282,-0.01141,-0.00477,-0.00139
5.4,29,2,0.74966,0.47146,0.00151,-0.01086,-0.00488,-0.00146
5.4,30,2,0.78439,0.50913,0.00044,-0.01018,-0.00503,-0.00147
5.6,-2,2,-0.04605,0.0436,-0.00419,-0.01735,-0.00176,0.00046
5.6,0,2,-0.01645,0.04234,-0.00233,-0.0164,-0.00174,0.00042
5.6,1,2,-0.00082,0.04213,-0.00166,-0.01624,-0.00172,0.00035
5.6,2,2,0.01521,0.04227,-0.00084,-0.0162,-0.00172,0.00027
5.6,5,2,0.06778,0.04663,0.00144,-0.01594,-0.00185,0.00003
5.6,8,2,0.12778,0.05878,0.00345,-0.01545,-0.00201,-0.00029
5.6,10,2,0.17199,0.07218,0.00469,-0.01487,-0.0023,-0.00049
5.6,12,2,0.21933,0.09008,0.00574,-0.01414,-0.00266,-0.00062
5.6,15,2,0.2976,0.12572,0.00687,-0.01311,-0.0033,-0.00058
5.6,16,2,0.32583,0.14036,0.00716,-0.01279,-0.00352,-0.00055
5.6,17,2,0.35436,0.15625,0.00744,-0.01279,-0.00378,-0.00056
5.6,18,2,0.38402,0.17363,0.0074,-0.01257,-0.00398,-0.00055
5.6,19,2,0.41425,0.19241,0.00744,-0.01244,-0.00421,-0.00054
5.6,20,2,0.44468,0.21243,0.00734,-0.01227,-0.00431,-0.00062
5.6,21,2,0.47629,0.23425,0.0074,-0.01244,-0.00439,-0.0007
5.6,22,2,0.50712,0.25715,0.00707,-0.01301,-0.00462,-0.00083
5.6,23,2,0.5408,0.28252,0.00668,-0.01278,-0.00447,-0.00094
5.6,24,2,0.57422,0.30909,0.00606,-0.01266,-0.00447,-0.00108
5.6,25,2,0.60814,0.33744,0.00541,-0.01255,-0.00452,-0.00122
5.6,26,2,0.64203,0.36757,0.00466,-0.01266,-0.00461,-0.00129
5.6,27,2,0.67587,0.39912,0.00353,-0.01231,-0.00469,-0.00134
5.6,28,2,0.71075,0.43294,0.00244,-0.0117,-0.00471,-0.0014
5.6,29,2,0.74554,0.4686,0.00121,-0.01112,-0.00476,-0.00147
5.6,30,2,0.77882,0.50528,-0.00041,-0.01095,-0.00501,-0.00151
5.86,-5,2,-0.09364,0.05385,-0.00583,-0.01886,-0.00147,0.00059
5.86,-2,2,-0.04519,0.04278,-0.00418,-0.01708,-0.00165,0.00048
5.86,0,2,-0.01602,0.04138,-0.00254,-0.01595,-0.00175,0.00037
5.86,1,2,-0.0016,0.04144,-0.00159,-0.01601,-0.00167,0.00036
5.86,5,2,0.06506,0.04577,0.00161,-0.01576,-0.00183,0.00003
5.86,8,2,0.12352,0.05774,0.00368,-0.01515,-0.002,-0.00028
5.86,10,2,0.16671,0.07108,0.0049,-0.01455,-0.0023,-0.00049
5.86,12,2,0.21361,0.0888,0.00589,-0.01393,-0.00271,-0.00058
5.86,15,2,0.29151,0.12423,0.0072,-0.01276,-0.00328,-0.00053
5.86,16,2,0.3195,0.13875,0.00758,-0.0126,-0.00354,-0.00053
5.86,17,2,0.34782,0.15444,0.00768,-0.01253,-0.00377,-0.00052
5.86,18,2,0.37688,0.17148,0.00787,-0.01239,-0.00399,-0.00057
5.86,19,2,0.40649,0.18984,0.0079,-0.01259,-0.00421,-0.0006
5.86,20,2,0.43657,0.20969,0.00807,-0.01259,-0.0043,-0.00069
5.86,21,2,0.46763,0.23109,0.00795,-0.01272,-0.00434,-0.00081
5.86,22,2,0.50044,0.25431,0.00759,-0.01292,-0.00438,-0.00094
5.86,23,2,0.53354,0.27908,0.00703,-0.01292,-0.00434,-0.00107
5.86,24,2,0.56695,0.30556,0.00621,-0.01321,-0.00447,-0.00118
5.86,25,2,0.60111,0.33386,0.00549,-0.013,-0.00451,-0.00126
5.86,26,2,0.63494,0.36358,0.00439,-0.01302,-0.00455,-0.00137
5.86,27,2,0.66897,0.3951,0.00342,-0.01281,-0.00455,-0.00146
5.86,28,2,0.70423,0.42912,0.00268,-0.01266,-0.00475,-0.00146
5.86,29,2,0.73929,0.46489,0.00186,-0.01187,-0.00475,-0.00148
5.86,30,2,0.77224,0.50122,0.0002,-0.01137,-0.00492,-0.00145
1.2,-5,3,0.51098,0.21678,0.00123,-0.00307,-0.0012,-0.0002
1.2,-2,3,-0.07841,0.08523,-0.00715,-0.03874,0.00349,-0.00069
1.2,0,3,0.03233,0.08432,-0.01591,-0.03529,0.00267,-0.00164
1.2,1,3,0.57709,0.26161,0.00086,-0.00285,-0.0013,-0.00019
1.2,2,3,0.14287,0.08897,-0.02371,-0.03139,0.00205,-0.00255
1.2,5,3,0.31352,0.11039,-0.03549,-0.02527,0.00121,-0.00374
1.2,8,3,0.64501,0.31313,0.0002,-0.00253,-0.00141,-0.00025
1.2,10,3,0.60699,0.18642,-0.05518,-0.01006,-0.00099,-0.00458
1.2,12,3,0.7121,0.37052,-0.00051,-0.00197,-0.00152,-0.00031
1.2,15,3,0.88984,0.31136,-0.07217,0.01153,-0.00522,-0.00396
1.2,16,3,0.74508,0.40146,-0.00082,-0.00184,-0.00153,-0.00036
1.2,17,3,0.99263,0.37297,-0.07661,0.02066,-0.00652,-0.00384
1.2,18,3,0.77845,0.43413,-0.0012,-0.00168,-0.00159,-0.00042
1.2,19,3,1.08963,0.44141,-0.08026,0.02919,-0.00765,-0.00395
1.2,20,3,1.13505,0.47831,-0.08139,0.03355,-0.00793,-0.00411
1.2,21,3,0.84756,0.50578,-0.00318,-0.00171,-0.00135,-0.00056
1.2,22,3,1.21929,0.55616,-0.08212,0.04208,-0.00878,-0.00435
1.2,23,3,0.91523,0.58383,-0.00619,-0.00216,-0.00137,-0.00064
1.2,24,3,1.2962,0.63938,-0.08146,0.05127,-0.00965,-0.00497
1.2,25,3,-0.12728,0.06634,-0.00479,-0.00536,-0.00049,0.00012
1.2,26,3,1.36616,0.72745,-0.07862,0.06279,-0.01036,-0.00528
1.2,27,3,1.39834,0.77328,-0.07619,0.06944,-0.01092,-0.00529
1.2,28,3,-0.05823,0.05543,-0.00398,-0.00488,-0.00048,0.00006
1.2,29,3,1.45876,0.86864,-0.07168,0.08356,-0.01164,-0.00541
1.2,30,3,1.49067,0.92037,-0.06942,0.08529,-0.01234,-0.00526
1.4,-5,3,-0.01239,0.05272,-0.00364,-0.00462,-0.0005,0.00003
1.4,-2,3,-0.0707,0.08251,-0.00817,-0.03762,0.00215,-0.00031
1.4,0,3,0.02351,0.0815,-0.01419,-0.03382,0.00129,-0.00102
1.4,1,3,0.03546,0.05292,-0.00337,-0.0045,-0.00052,0.00001
1.4,2,3,0.11979,0.0849,-0.01998,-0.03013,0.00062,-0.00181
1.4,5,3,0.27013,0.10302,-0.02925,-0.02425,-0.00025,-0.00275
1.4,8,3,0.11097,0.05962,-0.00279,-0.00418,-0.00057,0
1.4,10,3,0.52546,0.16726,-0.04404,-0.01116,-0.00255,-0.00346
1.4,12,3,0.62749,0.20541,-0.04946,-0.00374,-0.00394,-0.00334
1.4,15,3,0.19149,0.07546,-0.00176,-0.00421,-0.00064,-0.00001
1.4,16,3,0.82745,0.30254,-0.05865,0.01127,-0.007,-0.00281
1.4,17,3,0.87708,0.33203,-0.06051,0.0146,-0.00765,-0.00273
1.4,18,3,0.24754,0.09161,-0.00075,-0.00401,-0.00072,-0.00006
1.4,19,3,0.97379,0.39651,-0.0634,0.02172,-0.0085,-0.00293
1.4,20,3,0.30637,0.113,0.00017,-0.00384,-0.00083,-0.00009
1.4,21,3,1.06697,0.46867,-0.06482,0.02998,-0.00922,-0.00332
1.4,22,3,1.11192,0.50711,-0.06506,0.0344,-0.00968,-0.00353
1.4,23,3,0.39906,0.15533,0.00122,-0.0031,-0.00096,-0.00015
1.4,24,3,1.19779,0.58845,-0.06404,0.04289,-0.01025,-0.00378
1.4,25,3,0.46323,0.19086,0.00153,-0.00323,-0.00116,-0.00016
1.4,26,3,1.28155,0.67897,-0.06343,0.04945,-0.01043,-0.00375
1.4,27,3,0.4951,0.2106,0.00155,-0.00319,-0.00117,-0.00018
1.4,28,3,1.36267,0.77923,-0.06251,0.05315,-0.01121,-0.00319
1.4,29,3,0.55972,0.25456,0.00161,-0.00293,-0.00137,-0.00021
1.4,30,3,1.43429,0.88429,-0.06065,0.04893,-0.01192,-0.00248
1.8,-5,3,-0.18194,0.08881,-0.00219,-0.04219,0.00131,0.00018
1.8,-2,3,-0.06839,0.07602,-0.00683,-0.03677,0.00036,-0.00026
1.8,0,3,0.00564,0.07413,-0.00958,-0.03384,-0.00022,-0.00076
1.8,1,3,0.0438,0.07475,-0.01101,-0.03241,-0.00047,-0.00101
1.8,2,3,0.08305,0.07659,-0.01256,-0.03092,-0.00067,-0.00124
1.8,5,3,0.20403,0.09026,-0.01737,-0.02614,-0.00139,-0.00194
1.8,8,3,0.3283,0.11682,-0.02192,-0.0207,-0.00245,-0.00248
1.8,10,3,0.41248,0.14172,-0.02461,-0.0167,-0.00352,-0.00262
1.8,12,3,0.49703,0.1724,-0.02676,-0.01195,-0.00459,-0.00254
1.8,15,3,0.62407,0.23013,-0.02865,-0.0048,-0.00645,-0.00252
1.8,16,3,0.66699,0.2526,-0.02904,-0.0027,-0.00691,-0.00253
1.8,17,3,0.70881,0.27705,-0.02951,-0.00057,-0.00735,-0.00255
1.8,18,3,0.7513,0.30354,-0.02968,0.00181,-0.00759,-0.00258
1.8,19,3,0.79307,0.33167,-0.02987,0.00353,-0.00786,-0.00264
1.8,20,3,0.83527,0.36186,-0.02986,0.00553,-0.0081,-0.00265
1.8,21,3,0.87644,0.39377,-0.02956,0.00707,-0.00839,-0.00267
1.8,22,3,0.91717,0.42742,-0.02947,0.00836,-0.00872,-0.00271
1.8,23,3,0.95585,0.46203,-0.02937,0.00985,-0.00909,-0.00272
1.8,24,3,0.99548,0.49898,-0.02886,0.01226,-0.00952,-0.0027
1.8,25,3,1.03388,0.53728,-0.02846,0.01434,-0.00984,-0.00264
1.8,26,3,1.07208,0.57755,-0.0279,0.01672,-0.01009,-0.00258
1.8,27,3,1.10893,0.61939,-0.02785,0.01778,-0.01038,-0.00252
1.8,28,3,1.14603,0.66367,-0.02797,0.01805,-0.01056,-0.00249
1.8,29,3,1.18144,0.70915,-0.02805,0.01791,-0.01063,-0.00245
1.8,30,3,1.21584,0.75584,-0.02827,0.01807,-0.01066,-0.00251
2,-5,3,-0.17159,0.08564,-0.00267,-0.03968,-0.00001,0.00046
2,-2,3,-0.06753,0.07346,-0.00629,-0.03517,-0.00067,-0.00004
2,0,3,0.00049,0.07108,-0.00812,-0.0328,-0.00099,-0.00054
2,1,3,0.03554,0.07151,-0.0092,-0.0317,-0.00117,-0.00077
2,2,3,0.07163,0.07278,-0.01025,-0.03045,-0.00128,-0.00099
2,5,3,0.18349,0.08476,-0.01373,-0.0267,-0.00192,-0.00163
2,8,3,0.2988,0.10877,-0.01695,-0.02278,-0.00269,-0.00207
2,10,3,0.37714,0.1315,-0.01869,-0.02017,-0.00349,-0.00216
2,12,3,0.45657,0.16034,-0.02003,-0.01665,-0.00434,-0.0022
2,15,3,0.57642,0.21573,-0.02101,-0.01083,-0.00579,-0.00213
2,16,3,0.61674,0.23754,-0.02085,-0.00879,-0.00611,-0.00214
2,17,3,0.65583,0.26063,-0.02096,-0.00735,-0.0065,-0.00214
2,18,3,0.69603,0.2855,-0.02088,-0.00578,-0.00673,-0.00219
2,19,3,0.73574,0.31121,-0.02068,-0.00471,-0.00712,-0.00222
2,20,3,0.77517,0.33938,-0.02037,-0.00324,-0.00756,-0.00223
2,21,3,0.81455,0.3695,-0.02014,-0.00124,-0.00797,-0.00226
2,22,3,0.85373,0.40138,-0.01971,0.00119,-0.00823,-0.00233
2,23,3,0.89171,0.43456,-0.01958,0.00366,-0.00863,-0.00232
2,24,3,0.92978,0.46965,-0.01915,0.00568,-0.00906,-0.00233
2,25,3,0.9657,0.50584,-0.01909,0.00622,-0.00974,-0.00231
2,26,3,1.00166,0.5438,-0.01888,0.00731,-0.0099,-0.00234
2,27,3,1.03694,0.58342,-0.01873,0.00793,-0.01018,-0.00242
2,28,3,1.07155,0.62465,-0.01871,0.00832,-0.01034,-0.00252
2,29,3,1.10529,0.6674,-0.01856,0.00936,-0.01019,-0.00268
2,30,3,1.13759,0.71127,-0.01911,0.00938,-0.01034,-0.00294
2.2,-5,3,-0.16353,0.08316,-0.00327,-0.03822,-0.00092,0.00059
2.2,-2,3,-0.0668,0.07115,-0.00558,-0.03361,-0.00143,0.00012
2.2,0,3,-0.00356,0.06851,-0.00692,-0.03154,-0.0017,-0.00032
2.2,1,3,0.02929,0.06842,-0.00767,-0.03044,-0.00178,-0.00055
2.2,2,3,0.06294,0.0697,-0.00849,-0.02957,-0.00196,-0.00072
2.2,5,3,0.16762,0.08028,-0.01095,-0.02659,-0.00252,-0.00125
2.2,8,3,0.27555,0.10213,-0.01319,-0.02377,-0.00301,-0.00164
2.2,10,3,0.35003,0.12328,-0.01413,-0.02219,-0.00353,-0.00174
2.2,12,3,0.42482,0.15038,-0.01471,-0.01994,-0.00416,-0.00185
2.2,15,3,0.5372,0.20243,-0.01465,-0.01514,-0.00517,-0.00182
2.2,16,3,0.57486,0.223,-0.01445,-0.01435,-0.00557,-0.00186
2.2,17,3,0.61277,0.24519,-0.0143,-0.0129,-0.00574,-0.00187
2.2,18,3,0.65076,0.26906,-0.01403,-0.0114,-0.00614,-0.00189
2.2,19,3,0.68899,0.2946,-0.01389,-0.00996,-0.0065,-0.00195
2.2,20,3,0.72657,0.3213,-0.01356,-0.00774,-0.00696,-0.002
2.2,21,3,0.76407,0.34969,-0.0135,-0.00605,-0.00763,-0.00204
2.2,22,3,0.80117,0.37931,-0.01333,-0.0039,-0.0081,-0.00207
2.2,23,3,0.8379,0.41107,-0.01317,-0.00259,-0.00877,-0.00211
2.2,24,3,0.87386,0.44435,-0.0131,-0.00088,-0.00907,-0.00212
2.2,25,3,0.9096,0.47928,-0.01306,0.00052,-0.00943,-0.00218
2.2,26,3,0.94431,0.51558,-0.01301,0.00186,-0.00966,-0.00224
2.2,27,3,0.97901,0.55378,-0.01277,0.00291,-0.00972,-0.00242
2.2,28,3,1.01216,0.59299,-0.01311,0.00318,-0.00997,-0.00263
2.2,29,3,1.04551,0.6343,-0.01334,0.00364,-0.00987,-0.00293
2.2,30,3,1.0794,0.67778,-0.01393,0.00489,-0.00968,-0.00307
0.2,-5,4,-0.092,0.00257,-0.02905,-0.04876,0.00483,0.00072
0.2,-5,4,-0.09177,0.00249,-0.02915,-0.04841,0.00505,0.00077
0.2,-2,4,0.06468,0.05251,-0.03559,-0.04215,0.0046,-0.0007
0.2,-2,4,0.06508,0.05228,-0.03538,-0.04188,0.00463,-0.00069
0.2,0,4,0.15788,0.05449,-0.03689,-0.03918,0.00437,-0.00167
0.2,2,4,0.24305,0.05926,-0.03776,-0.03637,0.00388,-0.00266
0.2,5,4,0.3759,0.07037,-0.03907,-0.03056,0.00411,-0.00422
0.2,8,4,0.51556,0.09716,-0.04113,-0.02391,0.00346,-0.0057
0.2,10,4,0.60588,0.12139,-0.04324,-0.01831,0.00256,-0.00678
0.2,12,4,0.69897,0.15398,-0.04348,-0.01042,0.00188,-0.00772
0.2,15,4,0.8343,0.20751,-0.04378,0.00307,0.0002,-0.00888
0.2,17,4,0.92179,0.25005,-0.04417,0.01206,-0.00108,-0.00979
0.2,18,4,0.96393,0.27328,-0.04464,0.01798,-0.00168,-0.01011
0.2,20,4,1.04187,0.32199,-0.0457,0.02879,-0.00257,-0.01074
0.2,22,4,1.12285,0.37991,-0.0444,0.04047,-0.00367,-0.01111
0.2,24,4,1.21416,0.40525,-0.04641,0.04844,-0.00444,-0.01158
0.2,25,4,1.23956,0.44458,-0.04788,0.055,-0.00478,-0.01166
0.2,26,4,1.27522,0.47439,-0.04793,0.06019,-0.00511,-0.01168
0.2,28,4,1.32932,0.55911,-0.04846,0.06958,-0.00513,-0.01055
0.2,30,4,1.36168,0.64866,-0.04743,0.07879,-0.00493,-0.0092
0.3,-5,4,-0.098,0.00913,-0.02817,-0.05052,0.0048,0.00065
0.3,-2,4,0.04862,0.03848,-0.03177,-0.04618,0.00434,-0.00058
0.3,0,4,0.14127,0.04024,-0.03314,-0.0443,0.00407,-0.00163
0.3,2,4,0.23391,0.04609,-0.03489,-0.04109,0.00378,-0.00265
0.3,5,4,0.37417,0.06278,-0.03803,-0.03599,0.00379,-0.00439
0.3,8,4,0.51858,0.08899,-0.04057,-0.02966,0.00317,-0.0061
0.3,10,4,0.61495,0.1117,-0.04188,-0.02361,0.00224,-0.0072
0.3,12,4,0.71085,0.14152,-0.04323,-0.01519,0.00136,-0.00834
0.3,15,4,0.85497,0.19565,-0.04388,-0.00008,-0.00065,-0.00965
0.3,17,4,0.94376,0.23728,-0.04486,0.01242,-0.00131,-0.01047
0.3,18,4,0.98884,0.26164,-0.04544,0.0184,-0.00176,-0.01092
0.3,20,4,1.07537,0.31355,-0.04719,0.02959,-0.00363,-0.01161
0.3,22,4,1.15359,0.37137,-0.0509,0.04204,-0.00436,-0.01239
0.3,24,4,1.22877,0.43899,-0.05418,0.05246,-0.00524,-0.01231
0.3,25,4,1.26053,0.4749,-0.05537,0.05784,-0.00537,-0.01189
0.3,26,4,1.28888,0.51236,-0.05609,0.06224,-0.00535,-0.01126
0.3,28,4,1.33482,0.58909,-0.0552,0.06977,-0.00481,-0.00935
0.3,30,4,1.37181,0.66768,-0.05317,0.07627,-0.00392,-0.00785
0.4,-5,4,-0.10189,0.01596,-0.02812,-0.05249,0.00479,0.00069
0.4,-2,4,0.04734,0.03344,-0.03216,-0.04924,0.00427,-0.00059
0.4,0,4,0.13615,0.03345,-0.03254,-0.04768,0.00445,-0.00166
0.4,2,4,0.23055,0.03874,-0.03444,-0.04559,0.00439,-0.00287
0.4,5,4,0.37558,0.05481,-0.03702,-0.04028,0.00418,-0.00465
0.4,8,4,0.52528,0.08287,-0.03998,-0.03252,0.0034,-0.0064
0.4,10,4,0.62436,0.10793,-0.04185,-0.02617,0.00254,-0.00756
0.4,12,4,0.72336,0.13713,-0.04317,-0.01771,0.0015,-0.00882
0.4,15,4,0.87145,0.19171,-0.04508,-0.00146,-0.00067,-0.0103
0.4,17,4,0.9678,0.23529,-0.04718,0.01112,-0.00189,-0.01118
0.4,18,4,1.01232,0.25889,-0.04902,0.01695,-0.00258,-0.01156
0.4,20,4,1.09918,0.31231,-0.05381,0.02877,-0.00376,-0.01235
0.4,22,4,1.18165,0.37701,-0.06031,0.03947,-0.00419,-0.0127
0.4,24,4,1.24919,0.44842,-0.06354,0.0487,-0.00348,-0.01138
0.4,25,4,1.27717,0.48547,-0.06268,0.05325,-0.0034,-0.01034
0.4,26,4,1.2944,0.52159,-0.06227,0.05725,-0.00284,-0.00896
0.4,28,4,1.33212,0.60274,-0.06084,0.06444,-0.00146,-0.00599
0.4,30,4,1.35221,0.67865,-0.05733,0.06728,-0.00011,-0.00295
0.6,-5,4,-0.10957,0.01975,-0.02839,-0.05814,0.00541,0.00071
0.6,-2,4,0.04006,0.02597,-0.03142,-0.05578,0.0052,-0.00075
0.6,0,4,0.13536,0.02802,-0.0331,-0.05391,0.00508,-0.00191
0.6,2,4,0.23427,0.03316,-0.0351,-0.05145,0.00499,-0.00305
0.6,5,4,0.38754,0.0509,-0.03865,-0.04587,0.0047,-0.00498
0.6,8,4,0.54667,0.08023,-0.04215,-0.03772,0.00404,-0.00705
0.6,10,4,0.65471,0.10627,-0.04473,-0.03025,0.00314,-0.00846
0.6,12,4,0.7645,0.13852,-0.04789,-0.02056,0.00201,-0.00975
0.6,15,4,0.92378,0.20204,-0.05542,-0.00338,0.00019,-0.01075
0.6,17,4,1.0226,0.25885,-0.0629,0.007,-0.00042,-0.01092
0.6,18,4,1.06148,0.29121,-0.06737,0.01118,-0.0003,-0.01031
0.6,20,4,1.12481,0.35434,-0.0688,0.02038,0.00024,-0.00812
0.6,22,4,1.16829,0.42212,-0.06622,0.0287,0.00053,-0.00574
0.6,24,4,1.1778,0.4869,-0.06077,0.03045,0.00137,-0.00179
0.6,25,4,1.21129,0.52457,-0.06089,0.03671,0.00077,-0.00222
0.6,26,4,1.21883,0.55809,-0.05858,0.0405,0.00042,-0.00038
0.6,28,4,1.2301,0.62652,-0.05248,0.05563,-0.0009,0.00219
